,TeamBatting,TeamBowling,Venue,Prediction,Actual,Error
510,Sunrisers Hyderabad,Kolkata Knight Riders,Rajiv Gandhi Interna,42.47317965679989,41,3.5931211141460797
511,Kolkata Knight Riders,Sunrisers Hyderabad,Rajiv Gandhi Interna,46.887881710849676,30,56.29293903616559
512,Kolkata Knight Riders,Mumbai Indians,Barabati Stadium,47.93277451305575,37,29.54803922447499
513,Mumbai Indians,Kolkata Knight Riders,Barabati Stadium,42.8532503731682,45,4.770554726292886
514,Royal Challengers Bangalore,Delhi Daredevils,M Chinnaswamy Stadiu,43.090229600700724,34,26.735969413825657
515,Delhi Daredevils,Royal Challengers Bangalore,M Chinnaswamy Stadiu,44.61192269037062,46,3.0175593687595237
516,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi Interna,40.10363939211616,43,6.735722343915912
517,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi Interna,44.07762628440479,38,15.993753380012615
518,Royal Challengers Bangalore,Rajasthan Royals,M Chinnaswamy Stadiu,43.56995386548017,31,40.54823827574249
519,Rajasthan Royals,Royal Challengers Bangalore,M Chinnaswamy Stadiu,41.77042253661784,45,7.176838807515903
520,Delhi Daredevils,Sunrisers Hyderabad,Feroz Shah Kotla,46.419411729074966,52,10.731900521009681
521,Sunrisers Hyderabad,Delhi Daredevils,Feroz Shah Kotla,45.07446015661788,44,2.441954901404276
522,Rajasthan Royals,Sunrisers Hyderabad,Sardar Patel Stadium,39.992789630355745,50,20.01442073928851
523,Sunrisers Hyderabad,Rajasthan Royals,Sardar Patel Stadium,47.41853454501411,37,28.15820147301111
524,Kings XI Punjab,Chennai Super Kings,Barabati Stadium,38.455453385684265,38,1.1985615412743824
525,Chennai Super Kings,Kings XI Punjab,Barabati Stadium,52.233404710418675,46,13.55087980525799
526,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,43.479153811079144,46,5.4801004106975135
527,Chennai Super Kings,Delhi Daredevils,Feroz Shah Kotla,42.365952909955794,49,13.538871612335113
528,Royal Challengers Bangalore,Sunrisers Hyderabad,M Chinnaswamy Stadiu,40.215013563486046,47,14.43614135428501
529,Sunrisers Hyderabad,Royal Challengers Bangalore,M Chinnaswamy Stadiu,49.006234911053156,36,36.128430308480986
530,Mumbai Indians,Kings XI Punjab,Wankhede Stadium,47.763044543461966,36,32.675123731838795
531,Kings XI Punjab,Mumbai Indians,Wankhede Stadium,37.95393372196907,49,22.54299240414475
532,Mumbai Indians,Sunrisers Hyderabad,Dubai International ,45.415694490546635,44,3.217487478515079
533,Sunrisers Hyderabad,Mumbai Indians,Dubai International ,54.63056546312648,32,70.72051707227025
534,Kings XI Punjab,Royal Challengers Bangalore,Dubai International ,58.3268624167633,44,32.561050947189315
535,Royal Challengers Bangalore,Kings XI Punjab,Dubai International ,41.18688373609045,33,24.808738594213487
536,Delhi Daredevils,Mumbai Indians,Sharjah Cricket Stad,39.835555169639576,37,7.6636626206475045
537,Mumbai Indians,Delhi Daredevils,Sharjah Cricket Stad,44.38039370492739,31,43.16256033847546
538,Rajasthan Royals,Royal Challengers Bangalore,Sheikh Zayed Stadium,38.94151125922043,22,77.00686936009285
539,Royal Challengers Bangalore,Rajasthan Royals,Sheikh Zayed Stadium,46.0810664570893,36,28.00296238080361
540,Chennai Super Kings,Mumbai Indians,Dubai International ,41.531750182045805,31,33.973387684018725
541,Mumbai Indians,Chennai Super Kings,Dubai International ,46.005693743805026,51,9.792757365088185
542,Rajasthan Royals,Chennai Super Kings,Dubai International ,43.77956623857965,51,14.157713257686966
543,Chennai Super Kings,Rajasthan Royals,Dubai International ,46.70661808801395,38,22.9121528631946
544,Chennai Super Kings,Delhi Daredevils,Sheikh Zayed Stadium,42.646480375164906,34,25.430824632837957
545,Delhi Daredevils,Chennai Super Kings,Sheikh Zayed Stadium,47.40380575004742,24,97.51585729186424
546,Kolkata Knight Riders,Delhi Daredevils,Dubai International ,47.14131607682751,31,52.068761538153254
547,Delhi Daredevils,Kolkata Knight Riders,Dubai International ,47.104131114240346,49,3.8691201750197024
548,Sunrisers Hyderabad,Rajasthan Royals,Sheikh Zayed Stadium,56.96724429402295,41,38.94449827810475
549,Rajasthan Royals,Sunrisers Hyderabad,Sheikh Zayed Stadium,47.69348367028336,30,58.978278900944545
550,Delhi Daredevils,Royal Challengers Bangalore,Sharjah Cricket Stad,47.1505740132451,30,57.16858004415033
551,Royal Challengers Bangalore,Delhi Daredevils,Sharjah Cricket Stad,45.079853651684594,50,9.840292696630812
552,Chennai Super Kings,Mumbai Indians,Eden Gardens,48.699121740933,34,43.232711002744125
553,Mumbai Indians,Chennai Super Kings,Eden Gardens,47.51571741169565,35,35.7591926048447
554,Rajasthan Royals,Sunrisers Hyderabad,Feroz Shah Kotla,42.32899105395153,27,56.774040940561235
555,Sunrisers Hyderabad,Rajasthan Royals,Feroz Shah Kotla,49.01993432727229,44,11.408941652891565
556,Sunrisers Hyderabad,Kolkata Knight Riders,Rajiv Gandhi Interna,39.41427168059252,33,19.437186910886425
557,Kolkata Knight Riders,Sunrisers Hyderabad,Rajiv Gandhi Interna,42.09945456349374,45,6.445656525569474
558,Royal Challengers Bangalore,Chennai Super Kings,M Chinnaswamy Stadiu,46.48222453783182,76,38.839178239694974
559,Chennai Super Kings,Royal Challengers Bangalore,M Chinnaswamy Stadiu,42.92715117932749,56,23.344372894058058
560,Sunrisers Hyderabad,Rajasthan Royals,Rajiv Gandhi Interna,42.506327046448256,21,102.41108117356312
561,Rajasthan Royals,Sunrisers Hyderabad,Rajiv Gandhi Interna,42.72633363268314,33,29.473738280858008
562,Mumbai Indians,Rajasthan Royals,Wankhede Stadium,32.951097770017796,49,32.75286169384123
563,Rajasthan Royals,Mumbai Indians,Wankhede Stadium,47.87597801237467,29,65.08957935301609
564,Chennai Super Kings,Delhi Daredevils,MA Chidambaram Stadi,46.29418557648623,47,1.5017328159867485
565,Delhi Daredevils,Chennai Super Kings,MA Chidambaram Stadi,43.90247622705672,49,10.403109740700579
566,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,40.9126995662081,52,21.32173160344597
567,Sunrisers Hyderabad,Mumbai Indians,Wankhede Stadium,43.34110920905997,39,11.13104925399993
568,Kolkata Knight Riders,Royal Challengers Bangalore,JSCA International S,42.58958342965488,22,93.58901558934036
569,Royal Challengers Bangalore,Kolkata Knight Riders,JSCA International S,53.653018928213015,31,73.07425460713876
570,Pune Warriors,Mumbai Indians,Subrata Roy Sahara S,43.84679211576063,36,21.796644766001748
571,Mumbai Indians,Pune Warriors,Subrata Roy Sahara S,47.452570288512675,37,28.250189968953176
572,Pune Warriors,Kolkata Knight Riders,Subrata Roy Sahara S,44.23116798827985,50,11.5376640234403
573,Kolkata Knight Riders,Pune Warriors,Subrata Roy Sahara S,42.56378228173596,34,25.18759494628224
574,Sunrisers Hyderabad,Chennai Super Kings,Rajiv Gandhi Interna,43.48281483877887,50,13.034370322442257
575,Chennai Super Kings,Sunrisers Hyderabad,Rajiv Gandhi Interna,45.30381017126582,49,7.543244548437096
576,Mumbai Indians,Kolkata Knight Riders,Wankhede Stadium,43.74002319739585,41,6.68298340828256
577,Kolkata Knight Riders,Mumbai Indians,Wankhede Stadium,46.64160165521978,38,22.741056987420475
578,Rajasthan Royals,Pune Warriors,Sawai Mansingh Stadi,46.5305034828922,61,23.720486093619346
579,Pune Warriors,Rajasthan Royals,Sawai Mansingh Stadi,41.18758714027086,53,22.287571433451212
580,Sunrisers Hyderabad,Delhi Daredevils,Rajiv Gandhi Interna,42.78235467328327,26,64.54751797416644
581,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi Interna,50.16909651299008,41,22.36365003168312
582,Pune Warriors,Royal Challengers Bangalore,Subrata Roy Sahara S,45.14553246558345,30,50.485108218611494
583,Royal Challengers Bangalore,Pune Warriors,Subrata Roy Sahara S,45.8211937881251,39,17.49024048237205
584,Delhi Daredevils,Kolkata Knight Riders,Shaheed Veer Narayan,40.97779608591935,37,10.750800232214463
585,Kolkata Knight Riders,Delhi Daredevils,Shaheed Veer Narayan,40.406301172872375,34,18.842062273154045
586,Pune Warriors,Chennai Super Kings,Subrata Roy Sahara S,43.40584838665542,29,49.67533926432904
587,Chennai Super Kings,Pune Warriors,Subrata Roy Sahara S,47.92022174604939,46,4.174395100107375
588,Rajasthan Royals,Royal Challengers Bangalore,Sawai Mansingh Stadi,45.48014733178302,55,17.308823033121776
589,Royal Challengers Bangalore,Rajasthan Royals,Sawai Mansingh Stadi,43.724020236755614,45,2.8355105849875253
590,Delhi Daredevils,Pune Warriors,Shaheed Veer Narayan,43.934481244554156,37,18.74184120149772
591,Pune Warriors,Delhi Daredevils,Shaheed Veer Narayan,45.71032139333962,43,6.303073007766556
592,Rajasthan Royals,Sunrisers Hyderabad,Sawai Mansingh Stadi,42.51167965137631,29,46.59199879784936
593,Sunrisers Hyderabad,Rajasthan Royals,Sawai Mansingh Stadi,46.759762229508404,30,55.865874098361346
594,Chennai Super Kings,Sunrisers Hyderabad,MA Chidambaram Stadi,43.86612508133067,40,9.66531270332668
595,Sunrisers Hyderabad,Chennai Super Kings,MA Chidambaram Stadi,49.37029151907297,58,14.878807725736257
596,Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,45.34964830525321,40,13.37412076313303
597,Kings XI Punjab,Delhi Daredevils,Feroz Shah Kotla,49.7303310234337,56,11.19583745815411
598,Chennai Super Kings,Rajasthan Royals,MA Chidambaram Stadi,38.69573341654798,55,29.644121060821853
599,Rajasthan Royals,Chennai Super Kings,MA Chidambaram Stadi,48.23717227068981,58,16.832461602258945
600,Delhi Daredevils,Mumbai Indians,Feroz Shah Kotla,45.881675915353604,24,91.17364964730669
601,Mumbai Indians,Delhi Daredevils,Feroz Shah Kotla,46.43788861232272,60,22.603518979462127
602,Kolkata Knight Riders,Chennai Super Kings,Eden Gardens,46.02050657143669,47,2.0840285714112956
603,Chennai Super Kings,Kolkata Knight Riders,Eden Gardens,46.56371216531808,27,72.45819320488178
604,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,52.62595540824474,39,34.93834720062755
605,Chennai Super Kings,Delhi Daredevils,Feroz Shah Kotla,44.936849348044994,32,40.427654212640604
606,Pune Warriors,Sunrisers Hyderabad,Maharashtra Cricket ,43.23198709914896,25,72.92794839659584
607,Sunrisers Hyderabad,Pune Warriors,Maharashtra Cricket ,45.783835116110644,41,11.667890527099132
608,Royal Challengers Bangalore,Delhi Daredevils,M Chinnaswamy Stadiu,43.75092692372102,43,1.746341683072134
609,Delhi Daredevils,Royal Challengers Bangalore,M Chinnaswamy Stadiu,49.99328305337871,48,4.152673027872314
610,Rajasthan Royals,Kings XI Punjab,Sawai Mansingh Stadi,41.828764009344525,34,23.02577649807213
611,Kings XI Punjab,Rajasthan Royals,Sawai Mansingh Stadi,47.02303553435607,48,2.03534263675819
612,Chennai Super Kings,Royal Challengers Bangalore,MA Chidambaram Stadi,48.43711214589229,33,46.77912771482513
613,Royal Challengers Bangalore,Chennai Super Kings,MA Chidambaram Stadi,43.90466246075634,31,41.62794342179465
614,Delhi Daredevils,Sunrisers Hyderabad,Feroz Shah Kotla,37.501186189780306,29,29.31443513717347
615,Sunrisers Hyderabad,Delhi Daredevils,Feroz Shah Kotla,45.887682823324276,38,20.757060061379672
616,Royal Challengers Bangalore,Kolkata Knight Riders,M Chinnaswamy Stadiu,45.89325359592406,44,4.302849081645587
617,Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadiu,45.99981573191005,43,6.97631565560476
618,Royal Challengers Bangalore,Sunrisers Hyderabad,M Chinnaswamy Stadiu,38.714710678503145,40,3.213223303742137
619,Sunrisers Hyderabad,Royal Challengers Bangalore,M Chinnaswamy Stadiu,43.94183192209348,47,6.506740591290473
620,Rajasthan Royals,Kolkata Knight Riders,Sawai Mansingh Stadi,42.597312079734415,35,21.706605942098328
621,Kolkata Knight Riders,Rajasthan Royals,Sawai Mansingh Stadi,44.05390120385976,40,10.134753009649398
622,Pune Warriors,Kings XI Punjab,Subrata Roy Sahara S,48.29687392319873,24,101.2369746799947
623,Kings XI Punjab,Pune Warriors,Subrata Roy Sahara S,47.921489650413456,56,14.425911338547401
624,Delhi Daredevils,Rajasthan Royals,Feroz Shah Kotla,42.23848053524063,45,6.136709921687482
625,Rajasthan Royals,Delhi Daredevils,Feroz Shah Kotla,53.71723202957505,39,37.73649238352577
626,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadiu,44.77589313793951,31,44.4383649610952
627,Mumbai Indians,Royal Challengers Bangalore,M Chinnaswamy Stadiu,44.52366510668803,38,17.167539754442178
628,Kolkata Knight Riders,Chennai Super Kings,MA Chidambaram Stadi,43.42536086308761,54,19.582665068356274
629,Chennai Super Kings,Kolkata Knight Riders,MA Chidambaram Stadi,45.00488985280182,56,19.6341252628539
630,Chennai Super Kings,Mumbai Indians,M Chinnaswamy Stadiu,49.76167630405526,30,65.87225434685085
631,Mumbai Indians,Chennai Super Kings,M Chinnaswamy Stadiu,48.845913940517455,54,9.544603813856565
632,Rajasthan Royals,Mumbai Indians,Sawai Mansingh Stadi,53.5102426240963,31,72.6136858841816
633,Mumbai Indians,Rajasthan Royals,Sawai Mansingh Stadi,50.2257190123131,44,14.149361391620682
634,Pune Warriors,Kolkata Knight Riders,Subrata Roy Sahara S,48.48510784138021,27,79.57447348659338
635,Kolkata Knight Riders,Pune Warriors,Subrata Roy Sahara S,48.8800716873424,40,22.200179218356002
636,Deccan Chargers,Rajasthan Royals,Rajiv Gandhi Interna,41.52536286124829,41,1.281372832312902
637,Rajasthan Royals,Deccan Chargers,Rajiv Gandhi Interna,39.794496488054975,58,31.388799158525906
638,Delhi Daredevils,Royal Challengers Bangalore,Feroz Shah Kotla,46.47382887957204,42,10.65197352279057
639,Royal Challengers Bangalore,Delhi Daredevils,Feroz Shah Kotla,45.28556768864657,51,11.204769237947897
640,Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,42.878619252804455,47,8.76889520679903
641,Kings XI Punjab,Delhi Daredevils,Feroz Shah Kotla,47.743748201483875,37,29.03715730130777
642,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadiu,43.259053387376696,40,8.14763346844174
643,Mumbai Indians,Royal Challengers Bangalore,M Chinnaswamy Stadiu,38.37248458407219,32,19.914014325225594
644,Rajasthan Royals,Pune Warriors,Sawai Mansingh Stadi,43.71578663812338,45,2.8538074708369265
645,Pune Warriors,Rajasthan Royals,Sawai Mansingh Stadi,43.61887235542215,33,32.17840107703681
646,Kolkata Knight Riders,Mumbai Indians,Eden Gardens,39.78784659144754,49,18.800313078678492
647,Mumbai Indians,Kolkata Knight Riders,Eden Gardens,39.03563700768094,32,21.986365649002938
648,Rajasthan Royals,Chennai Super Kings,Sawai Mansingh Stadi,43.10959086935773,28,53.96282453342047
649,Chennai Super Kings,Rajasthan Royals,Sawai Mansingh Stadi,43.19222732700544,36,19.97840924168178
650,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,48.70107576986278,25,94.80430307945113
651,Royal Challengers Bangalore,Mumbai Indians,Wankhede Stadium,48.54047940878064,35,38.68708402508754
652,Pune Warriors,Rajasthan Royals,Subrata Roy Sahara S,44.65729863947562,35,27.5922818270732
653,Rajasthan Royals,Pune Warriors,Subrata Roy Sahara S,46.325608533474345,49,5.457941768419705
654,Royal Challengers Bangalore,Deccan Chargers,M Chinnaswamy Stadiu,49.065029285769306,46,6.663107142976752
655,Deccan Chargers,Royal Challengers Bangalore,M Chinnaswamy Stadiu,53.27162455394632,46,15.80787946510069
656,Kings XI Punjab,Rajasthan Royals,Punjab Cricket Assoc,44.176472775999756,64,30.974261287500383
657,Rajasthan Royals,Kings XI Punjab,Punjab Cricket Assoc,41.514421181043424,33,25.801276306192193
658,Chennai Super Kings,Deccan Chargers,MA Chidambaram Stadi,44.849517976628015,56,19.911575041735688
659,Deccan Chargers,Chennai Super Kings,MA Chidambaram Stadi,35.484581695043616,47,24.500890010545497
660,Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadiu,52.404780504397166,33,58.8023651648399
661,Kings XI Punjab,Royal Challengers Bangalore,M Chinnaswamy Stadiu,57.003621944316926,53,7.554003668522502
662,Deccan Chargers,Pune Warriors,Barabati Stadium,48.15095177149293,33,45.911975065130086
663,Pune Warriors,Deccan Chargers,Barabati Stadium,36.30444480100222,48,24.36573999791204
664,Mumbai Indians,Deccan Chargers,Wankhede Stadium,52.72564272594137,38,38.75169138405624
